Cluster,Persona,Churn,Tenure,SatisfactionScore,OrderCount,CouponUsed,CashbackAmount,DaySinceLastOrder,HourSpendOnApp,Complain,OrderAmountHikeFromlastYear
3,Discount Seekers,0,12.0,1,9.0,3.0,220.31,3.0,2.0,0,11.0
1,Premium Customers,0,4.0,5,1.0,1.0,199.36,7.0,3.0,0,19.0
1,Premium Customers,0,0.0,3,1.0,1.0,129.66,0.0,3.0,0,18.0
1,Premium Customers,0,9.0,1,1.0,0.0,125.71000000000001,3.0,2.0,0,17.0
1,Premium Customers,0,12.0,5,1.0,0.0,199.91,7.0,2.0,0,15.0
0,High Churn Risk,0,0.0,4,1.0,0.0,161.42,3.0,2.0,1,20.0
2,Loyal Customers,0,22.0,4,1.0,1.0,153.9,8.0,3.0,0,14.0
1,Premium Customers,0,7.0,3,1.0,1.0,144.04,2.0,2.0,0,12.0
0,High Churn Risk,1,5.0,2,2.0,2.0,184.93,6.0,4.0,1,12.0
0,High Churn Risk,1,1.0,3,2.0,1.0,145.9,1.0,4.0,1,16.0
0,High Churn Risk,1,1.0,3,2.0,1.0,145.28,4.0,3.0,1,15.0
1,Premium Customers,1,1.0,5,2.0,1.0,159.07,4.0,3.0,0,24.0
1,Premium Customers,1,1.0,5,2.0,2.0,154.6,4.0,3.0,0,12.0
3,Discount Seekers,1,1.0,5,7.0,5.0,164.19,8.0,4.0,1,23.0
1,Premium Customers,1,3.0,2,2.0,1.0,145.86,1.0,3.0,0,15.0
0,High Churn Risk,1,1.0,2,3.0,3.0,147.93,1.0,4.0,1,17.0
0,High Churn Risk,1,14.0,3,2.0,1.0,151.83,3.0,3.0,1,15.0
1,Premium Customers,1,1.0,3,2.0,2.0,147.93,2.0,3.0,0,13.0
3,Discount Seekers,1,5.0,3,16.0,10.0,320.45,9.0,3.0,0,15.0
0,High Churn Risk,1,12.0,3,2.0,1.0,178.81,1.0,4.0,1,14.0
0,High Churn Risk,1,1.0,3,3.0,3.0,159.41,3.0,3.0,1,14.0
0,High Churn Risk,1,1.0,3,2.0,1.0,158.88,1.0,4.0,1,18.0
1,Premium Customers,1,10.0,2,5.0,1.0,221.19,3.0,4.0,0,17.0
0,High Churn Risk,1,1.0,5,2.0,2.0,145.73,3.0,4.0,1,23.0
0,High Churn Risk,1,1.0,2,2.0,2.0,154.26,1.0,4.0,1,19.0
0,High Churn Risk,1,1.0,3,2.0,2.0,182.44,4.0,3.0,1,12.0
0,High Churn Risk,1,1.0,3,2.0,2.0,185.74,7.0,4.0,1,25.0
0,High Churn Risk,1,20.0,4,5.0,2.0,174.63,4.0,4.0,1,19.0
3,Discount Seekers,1,1.0,3,8.0,7.0,186.72,8.0,4.0,1,19.0
3,Discount Seekers,1,21.0,2,16.0,12.0,228.12,3.0,4.0,0,13.0
0,High Churn Risk,1,1.0,3,2.0,1.0,141.75,1.0,3.0,1,20.0
0,High Churn Risk,1,1.0,3,3.0,2.0,170.59,3.0,4.0,1,12.0
2,Loyal Customers,1,15.0,2,2.0,1.0,231.5,4.0,3.0,0,16.0
1,Premium Customers,1,1.0,5,2.0,2.0,167.0,5.0,3.0,0,23.0
1,Premium Customers,0,9.0,4,2.0,2.0,197.95,7.0,4.0,0,14.0
0,High Churn Risk,0,27.0,3,5.0,1.0,148.06,6.0,3.0,1,21.0
2,Loyal Customers,0,19.0,4,2.0,2.0,148.48,16.0,3.0,0,19.0
1,Premium Customers,0,6.0,2,4.0,3.0,214.98,3.0,3.0,0,15.0
1,Premium Customers,0,3.0,3,2.0,1.0,168.19,10.0,3.0,0,14.0
1,Premium Customers,0,1.0,3,2.0,2.0,186.32,1.0,3.0,0,18.0
0,High Churn Risk,0,31.0,4,2.0,2.0,158.46,1.0,4.0,1,21.0
2,Loyal Customers,0,14.0,2,2.0,3.0,233.55,12.0,4.0,0,12.0
1,Premium Customers,0,8.0,3,2.0,2.0,147.31,3.0,4.0,0,19.0
1,Premium Customers,0,1.0,2,3.0,1.0,148.23,3.0,4.0,0,25.0
1,Premium Customers,0,1.0,4,3.0,1.0,145.24,3.0,3.0,0,19.0
1,Premium Customers,0,2.0,2,2.0,1.0,152.13,3.0,3.0,0,12.0
2,Loyal Customers,0,31.0,2,2.0,2.0,219.39,3.0,3.0,1,17.0
0,High Churn Risk,0,1.0,3,2.0,1.0,150.66,2.0,4.0,1,16.0
2,Loyal Customers,0,24.0,4,5.0,3.0,324.26,5.0,3.0,0,16.0
1,Premium Customers,0,15.0,3,2.0,2.0,149.51,9.0,3.0,0,13.0
3,Discount Seekers,0,4.0,2,8.0,3.0,219.19,3.0,3.0,0,13.0
1,Premium Customers,0,12.0,2,2.0,2.0,211.86,3.0,3.0,0,23.0
1,Premium Customers,0,6.0,3,2.0,1.0,155.38,5.0,3.0,0,21.0
0,High Churn Risk,0,1.0,4,2.0,2.0,155.58,2.0,3.0,1,17.0
1,Premium Customers,1,1.0,5,2.0,2.0,148.25,1.0,4.0,0,22.0
3,Discount Seekers,0,10.0,4,8.0,5.0,145.88,3.0,2.0,0,13.0
3,Discount Seekers,0,4.0,5,7.0,1.0,155.72,11.0,4.0,0,12.0
0,High Churn Risk,0,19.0,5,2.0,1.0,175.06,4.0,2.0,1,12.0
0,High Churn Risk,0,30.0,5,3.0,2.0,167.57,3.0,4.0,1,19.0
1,Premium Customers,0,7.0,2,2.0,1.0,150.0,3.0,3.0,0,15.0
1,Premium Customers,1,1.0,2,2.0,1.0,136.02,1.0,3.0,0,23.0
3,Discount Seekers,0,20.0,5,16.0,5.0,229.53,3.0,4.0,0,26.0
1,Premium Customers,0,12.0,2,3.0,2.0,147.88,2.0,4.0,0,13.0
0,High Churn Risk,0,5.0,2,2.0,2.0,164.29,3.0,4.0,1,24.0
1,Premium Customers,0,8.0,4,2.0,2.0,148.11,3.0,4.0,0,16.0
0,High Churn Risk,1,5.0,4,2.0,1.0,156.4,3.0,4.0,1,23.0
1,Premium Customers,0,24.0,3,2.0,1.0,161.9,3.0,3.0,0,16.0
2,Loyal Customers,0,27.0,5,2.0,2.0,169.5,4.0,3.0,0,12.0
1,Premium Customers,0,7.0,4,2.0,1.0,152.56,7.0,4.0,0,14.0
2,Loyal Customers,0,14.0,3,10.0,1.0,315.33,10.0,3.0,0,15.0
2,Loyal Customers,0,29.0,4,3.0,1.0,312.22,16.0,4.0,0,15.0
1,Premium Customers,0,8.0,3,2.0,1.0,220.47,3.0,3.0,0,18.0
2,Loyal Customers,0,25.0,4,2.0,1.0,262.34,1.0,4.0,0,19.0
3,Discount Seekers,0,26.0,3,12.0,2.0,324.99,10.0,4.0,0,15.0
1,Premium Customers,0,1.0,4,2.0,2.0,147.79,4.0,3.0,0,17.0
0,High Churn Risk,1,1.0,3,2.0,2.0,184.16,2.0,3.0,1,14.0
1,Premium Customers,0,17.0,2,3.0,1.0,145.89,3.0,3.0,0,15.0
3,Discount Seekers,0,19.0,2,12.0,10.0,292.92,9.0,4.0,0,15.0
0,High Churn Risk,0,11.0,5,2.0,1.0,160.64,8.0,4.0,1,13.0
1,Premium Customers,0,9.0,4,2.0,2.0,169.25,3.0,3.0,0,12.0
1,Premium Customers,0,16.0,3,2.0,1.0,177.65,3.0,3.0,0,17.0
1,Premium Customers,0,12.0,3,2.0,1.0,190.53,1.0,3.0,0,15.0
1,Premium Customers,0,12.0,2,2.0,1.0,187.61,8.0,3.0,0,19.0
1,Premium Customers,0,1.0,5,3.0,1.0,167.98,1.0,3.0,0,20.0
2,Loyal Customers,0,23.0,2,2.0,1.0,193.04,8.0,4.0,1,16.0
0,High Churn Risk,0,8.0,3,3.0,3.0,163.15,1.0,3.0,1,18.0
0,High Churn Risk,0,14.0,2,4.0,2.0,152.41,8.0,3.0,1,16.0
0,High Churn Risk,1,2.0,5,2.0,1.0,191.73,1.0,4.0,1,20.0
1,Premium Customers,1,1.0,2,2.0,2.0,201.39,10.0,3.0,0,23.0
0,High Churn Risk,0,1.0,4,3.0,1.0,148.28,3.0,3.0,1,17.0
1,Premium Customers,0,10.0,2,2.0,2.0,146.53,8.0,4.0,0,14.0
1,Premium Customers,0,14.0,2,2.0,2.0,173.76,3.0,4.0,0,15.0
2,Loyal Customers,0,20.0,5,2.0,1.0,218.96,3.0,4.0,0,17.0
3,Discount Seekers,1,1.0,2,10.0,8.0,229.0,3.0,3.0,0,12.0
1,Premium Customers,0,4.0,3,6.0,3.0,209.74,3.0,3.0,0,23.0
1,Premium Customers,0,1.0,3,2.0,2.0,224.81,3.0,3.0,0,15.0
2,Loyal Customers,0,25.0,4,2.0,2.0,249.89999999999998,8.0,3.0,0,17.0
0,High Churn Risk,1,1.0,5,2.0,2.0,151.57,5.0,3.0,1,12.0
0,High Churn Risk,0,15.0,2,2.0,1.0,260.91,1.0,4.0,1,19.0
1,Premium Customers,1,1.0,5,2.0,1.0,191.96,2.0,3.0,0,16.0
1,Premium Customers,1,1.0,3,2.0,1.0,145.58,6.0,3.0,0,15.0
3,Discount Seekers,0,19.0,2,13.0,13.0,213.65,3.0,3.0,0,13.0
2,Loyal Customers,0,28.0,5,2.0,2.0,184.4,6.0,3.0,0,15.0
1,Premium Customers,0,10.0,4,4.0,1.0,184.14,8.0,4.0,0,17.0
1,Premium Customers,0,7.0,4,2.0,1.0,151.22,2.0,3.0,0,22.0
2,Loyal Customers,0,11.0,2,2.0,1.0,246.85000000000002,8.0,3.0,1,15.0
2,Loyal Customers,0,12.0,3,6.0,2.0,231.08999999999997,3.0,4.0,0,13.0
1,Premium Customers,0,5.0,3,2.0,2.0,168.45,5.0,3.0,0,13.0
2,Loyal Customers,0,31.0,2,2.0,1.0,146.77,1.0,4.0,0,18.0
1,Premium Customers,0,11.0,2,6.0,2.0,25.0,9.0,3.0,0,18.0
3,Discount Seekers,0,3.0,2,5.0,5.0,204.18,2.0,3.0,0,15.0
1,Premium Customers,0,9.0,3,2.0,2.0,212.89,3.0,4.0,0,15.0
0,High Churn Risk,1,1.0,2,2.0,1.0,148.89,2.0,3.0,1,14.0
2,Loyal Customers,0,26.0,2,3.0,1.0,157.12,3.0,3.0,0,16.0
3,Discount Seekers,0,16.0,2,12.0,1.0,317.32,16.0,3.0,0,15.0
2,Loyal Customers,0,31.0,3,3.0,3.0,147.67,3.0,3.0,0,18.0
2,Loyal Customers,0,24.0,2,2.0,2.0,320.17,7.0,4.0,0,15.0
0,High Churn Risk,1,1.0,2,2.0,1.0,149.36,5.0,3.0,1,14.0
2,Loyal Customers,0,17.0,2,2.0,1.0,285.64,10.0,4.0,1,23.0
1,Premium Customers,1,1.0,5,2.0,2.0,152.07,8.0,3.0,0,21.0
3,Discount Seekers,0,26.0,3,16.0,8.0,315.68,13.0,4.0,1,15.0
1,Premium Customers,0,6.0,4,2.0,2.0,164.31,3.0,3.0,0,12.0
0,High Churn Risk,1,1.0,3,2.0,2.0,162.3,3.0,4.0,1,15.0
1,Premium Customers,0,13.0,3,2.0,1.0,147.32,3.0,4.0,0,15.0
1,Premium Customers,0,6.0,2,3.0,2.0,169.65,3.0,4.0,0,19.0
1,Premium Customers,0,15.0,5,2.0,2.0,155.72,1.0,3.0,0,17.0
3,Discount Seekers,0,14.0,2,5.0,3.0,158.19,8.0,4.0,0,18.0
2,Loyal Customers,0,19.0,2,2.0,2.0,317.02,8.0,4.0,0,15.0
1,Premium Customers,0,5.0,3,3.0,1.0,261.75,3.0,4.0,0,13.0
1,Premium Customers,0,7.0,2,2.0,1.0,154.11,3.0,4.0,0,14.0
1,Premium Customers,0,8.0,5,6.0,1.0,184.57,10.0,3.0,0,14.0
1,Premium Customers,0,11.0,5,2.0,2.0,164.2,3.0,3.0,0,15.0
1,Premium Customers,0,19.0,3,2.0,1.0,189.34,3.0,4.0,0,18.0
1,Premium Customers,1,1.0,3,2.0,2.0,225.48,3.0,4.0,0,12.0
3,Discount Seekers,0,13.0,3,2.0,11.0,234.38,9.0,4.0,0,26.0
1,Premium Customers,0,3.0,2,2.0,1.0,148.4,6.0,3.0,0,20.0
0,High Churn Risk,0,16.0,5,2.0,1.0,190.45,3.0,3.0,1,14.0
1,Premium Customers,0,3.0,2,2.0,2.0,194.31,3.0,3.0,0,15.0
1,Premium Customers,0,1.0,3,2.0,2.0,173.98,3.0,4.0,0,13.0
3,Discount Seekers,0,16.0,5,8.0,5.0,150.93,9.0,3.0,1,12.0
2,Loyal Customers,0,14.0,3,4.0,1.0,319.36,10.0,3.0,0,15.0
1,Premium Customers,0,25.0,2,2.0,2.0,152.23,1.0,4.0,0,12.0
1,Premium Customers,1,1.0,4,2.0,2.0,159.79,5.0,4.0,0,12.0
1,Premium Customers,0,6.0,4,2.0,1.0,152.94,4.0,4.0,0,21.0
3,Discount Seekers,0,12.0,2,8.0,7.0,177.49,6.0,3.0,0,19.0
1,Premium Customers,0,6.0,5,2.0,1.0,146.76,5.0,3.0,0,14.0
3,Discount Seekers,0,20.0,4,8.0,7.0,293.72,8.0,4.0,1,15.0
1,Premium Customers,1,1.0,3,2.0,2.0,159.85,1.0,4.0,0,12.0
1,Premium Customers,0,3.0,4,2.0,1.0,191.44,1.0,4.0,0,20.0
3,Discount Seekers,0,5.0,2,8.0,2.0,180.82,9.0,4.0,0,22.0
1,Premium Customers,0,1.0,5,2.0,2.0,165.0,6.0,3.0,0,13.0
2,Loyal Customers,0,19.0,2,2.0,1.0,259.96,11.0,4.0,1,15.0
3,Discount Seekers,0,10.0,2,11.0,5.0,157.1,12.0,3.0,0,12.0
2,Loyal Customers,0,29.0,5,5.0,5.0,315.45,14.0,3.0,1,15.0
3,Discount Seekers,1,11.0,4,2.0,6.0,243.49,10.0,3.0,1,13.0
1,Premium Customers,0,2.0,2,2.0,2.0,145.7,5.0,4.0,0,24.0
1,Premium Customers,0,11.0,2,2.0,1.0,190.02,2.0,4.0,0,15.0
1,Premium Customers,0,1.0,3,2.0,2.0,157.3,1.0,4.0,0,18.0
0,High Churn Risk,0,11.0,2,2.0,1.0,261.03,3.0,1.0,1,19.0
3,Discount Seekers,0,3.0,4,2.0,6.0,244.95999999999998,3.0,4.0,0,19.0
0,High Churn Risk,0,12.0,5,8.0,1.0,181.05,8.0,3.0,1,25.0
1,Premium Customers,0,1.0,4,2.0,1.0,188.97,5.0,3.0,0,21.0
2,Loyal Customers,0,24.0,4,2.0,2.0,316.44,7.0,4.0,0,15.0
2,Loyal Customers,0,27.0,3,2.0,1.0,300.84,4.0,3.0,1,15.0
3,Discount Seekers,0,16.0,3,12.0,5.0,174.07,7.0,3.0,0,26.0
1,Premium Customers,0,3.0,2,2.0,1.0,170.54,10.0,3.0,0,19.0
2,Loyal Customers,0,29.0,2,2.0,2.0,179.15,9.0,3.0,1,20.0
0,High Churn Risk,0,1.0,5,4.0,3.0,172.41,4.0,3.0,1,14.0
1,Premium Customers,0,11.0,2,6.0,2.0,146.15,8.0,3.0,0,13.0
0,High Churn Risk,1,8.0,3,2.0,1.0,156.61,1.0,3.0,1,23.0
1,Premium Customers,0,12.0,2,2.0,1.0,182.45,3.0,3.0,0,15.0
0,High Churn Risk,1,1.0,4,2.0,2.0,148.73,3.0,3.0,1,14.0
1,Premium Customers,0,2.0,2,2.0,1.0,158.1,3.0,4.0,0,22.0
2,Loyal Customers,0,23.0,5,2.0,1.0,311.65,3.0,3.0,1,15.0
3,Discount Seekers,0,10.0,4,8.0,7.0,169.85,8.0,2.0,0,13.0
1,Premium Customers,0,5.0,4,3.0,1.0,152.89,3.0,3.0,0,12.0
3,Discount Seekers,1,1.0,2,8.0,8.0,183.28,5.0,3.0,1,13.0
0,High Churn Risk,0,11.0,2,2.0,1.0,148.26,3.0,3.0,1,13.0
2,Loyal Customers,0,16.0,4,2.0,3.0,260.25,9.0,4.0,0,15.0
1,Premium Customers,1,1.0,3,2.0,1.0,139.2,1.0,3.0,0,14.0
3,Discount Seekers,0,9.0,4,7.0,4.0,205.2,10.0,4.0,0,16.0
1,Premium Customers,0,10.0,2,2.0,1.0,161.88,1.0,3.0,0,19.0
2,Loyal Customers,0,25.0,4,2.0,1.0,179.82,3.0,3.0,0,19.0
2,Loyal Customers,0,15.0,4,2.0,1.0,285.15,5.0,3.0,0,20.0
1,Premium Customers,0,1.0,3,2.0,2.0,137.0,1.0,4.0,0,13.0
1,Premium Customers,0,2.0,5,2.0,1.0,181.61,8.0,4.0,0,20.0
3,Discount Seekers,0,5.0,2,8.0,4.0,194.29,8.0,4.0,0,12.0
2,Loyal Customers,0,13.0,2,4.0,4.0,221.13,3.0,3.0,0,18.0
1,Premium Customers,0,10.0,4,2.0,1.0,181.74,9.0,3.0,0,16.0
1,Premium Customers,0,6.0,3,5.0,2.0,179.84,9.0,4.0,0,15.0
2,Loyal Customers,0,12.0,4,2.0,2.0,245.61,2.0,3.0,0,18.0
2,Loyal Customers,0,31.0,3,2.0,2.0,181.6,3.0,3.0,1,14.0
0,High Churn Risk,0,5.0,2,2.0,1.0,173.21,4.0,3.0,1,13.0
1,Premium Customers,0,5.0,5,2.0,1.0,189.1,1.0,4.0,0,13.0
3,Discount Seekers,0,19.0,5,10.0,6.0,177.1,12.0,4.0,0,19.0
0,High Churn Risk,0,5.0,2,3.0,2.0,151.95,3.0,3.0,1,19.0
2,Loyal Customers,0,7.0,4,2.0,3.0,243.77999999999997,9.0,4.0,0,12.0
3,Discount Seekers,0,13.0,5,12.0,12.0,295.68,11.0,3.0,1,15.0
1,Premium Customers,0,17.0,2,2.0,1.0,149.55,8.0,3.0,0,20.0
2,Loyal Customers,0,23.0,3,2.0,1.0,264.64,8.0,3.0,1,13.0
3,Discount Seekers,1,16.0,4,8.0,8.0,174.41,8.0,3.0,0,16.0
0,High Churn Risk,0,1.0,4,2.0,1.0,149.78,3.0,3.0,1,13.0
3,Discount Seekers,0,6.0,4,12.0,7.0,177.28,10.0,4.0,1,12.0
0,High Churn Risk,0,1.0,3,2.0,2.0,169.78,5.0,4.0,1,12.0
1,Premium Customers,0,5.0,2,2.0,1.0,200.47,8.0,4.0,0,13.0
1,Premium Customers,0,6.0,2,2.0,2.0,175.55,8.0,4.0,0,17.0
0,High Churn Risk,1,1.0,2,3.0,3.0,159.64,3.0,3.0,1,14.0
1,Premium Customers,0,4.0,2,2.0,1.0,182.75,10.0,4.0,0,14.0
3,Discount Seekers,0,5.0,3,9.0,4.0,214.43,3.0,3.0,0,25.0
3,Discount Seekers,0,13.0,2,14.0,10.0,317.72,4.0,3.0,0,15.0
0,High Churn Risk,1,3.0,3,2.0,2.0,177.38,1.0,3.0,1,19.0
1,Premium Customers,0,7.0,2,2.0,2.0,171.82,2.0,3.0,0,15.0
2,Loyal Customers,0,21.0,3,2.0,1.0,308.0,2.0,3.0,0,15.0
1,Premium Customers,0,17.0,3,2.0,1.0,177.57,1.0,3.0,0,12.0
0,High Churn Risk,0,1.0,4,2.0,1.0,188.49,5.0,4.0,1,14.0
2,Loyal Customers,0,28.0,3,2.0,2.0,173.69,4.0,3.0,0,13.0
2,Loyal Customers,0,17.0,5,2.0,2.0,224.85,3.0,3.0,0,17.0
3,Discount Seekers,0,19.0,2,10.0,8.0,161.97,9.0,4.0,0,15.0
0,High Churn Risk,0,14.0,2,2.0,2.0,199.57,3.0,3.0,1,23.0
0,High Churn Risk,1,1.0,5,2.0,2.0,146.19,8.0,4.0,1,12.0
1,Premium Customers,0,3.0,2,3.0,3.0,164.83,3.0,2.0,0,18.0
1,Premium Customers,0,4.0,3,2.0,1.0,186.18,3.0,2.0,0,14.0
1,Premium Customers,0,1.0,4,2.0,1.0,187.14,8.0,3.0,0,19.0
1,Premium Customers,0,11.0,2,2.0,1.0,188.47,5.0,4.0,0,17.0
2,Loyal Customers,0,12.0,2,2.0,2.0,240.10000000000002,10.0,4.0,1,15.0
3,Discount Seekers,0,5.0,2,5.0,3.0,196.43,11.0,3.0,1,15.0
0,High Churn Risk,0,3.0,4,2.0,1.0,207.68,8.0,3.0,1,15.0
2,Loyal Customers,0,9.0,4,2.0,1.0,205.95,14.0,4.0,0,14.0
1,Premium Customers,0,1.0,2,2.0,2.0,154.04,3.0,3.0,0,13.0
0,High Churn Risk,0,15.0,4,2.0,2.0,185.32,3.0,4.0,1,16.0
1,Premium Customers,0,21.0,3,2.0,1.0,154.76,1.0,3.0,0,20.0
2,Loyal Customers,0,16.0,2,2.0,1.0,284.92,1.0,3.0,0,15.0
1,Premium Customers,0,3.0,3,2.0,2.0,171.49,3.0,4.0,0,15.0
0,High Churn Risk,0,16.0,3,2.0,2.0,151.96,1.0,3.0,1,12.0
1,Premium Customers,0,6.0,4,2.0,1.0,148.7,8.0,4.0,0,14.0
2,Loyal Customers,0,22.0,3,2.0,1.0,250.04000000000002,1.0,4.0,0,22.0
3,Discount Seekers,0,11.0,5,7.0,3.0,184.74,8.0,3.0,1,14.0
0,High Churn Risk,0,4.0,3,3.0,2.0,172.36,3.0,3.0,1,13.0
3,Discount Seekers,0,1.0,3,8.0,3.0,177.96,8.0,3.0,0,18.0
1,Premium Customers,0,16.0,2,2.0,1.0,192.81,1.0,4.0,0,24.0
0,High Churn Risk,1,1.0,4,2.0,2.0,146.74,3.0,3.0,1,12.0
1,Premium Customers,0,10.0,2,2.0,2.0,191.53,1.0,3.0,0,16.0
1,Premium Customers,0,10.0,2,2.0,1.0,221.99,3.0,3.0,0,12.0
2,Loyal Customers,0,31.0,3,2.0,2.0,192.55,3.0,3.0,0,12.0
0,High Churn Risk,0,14.0,3,2.0,1.0,147.13,8.0,3.0,1,14.0
1,Premium Customers,0,1.0,2,3.0,1.0,151.1,3.0,3.0,0,25.0
0,High Churn Risk,1,1.0,3,2.0,2.0,153.51,1.0,3.0,1,14.0
1,Premium Customers,0,11.0,5,2.0,2.0,159.52,4.0,4.0,0,21.0
1,Premium Customers,0,20.0,3,2.0,1.0,177.58,1.0,2.0,0,15.0
3,Discount Seekers,1,5.0,4,8.0,8.0,218.55,3.0,3.0,0,19.0
2,Loyal Customers,0,24.0,2,2.0,1.0,229.96,3.0,4.0,0,16.0
0,High Churn Risk,1,4.0,3,2.0,2.0,188.8,1.0,4.0,1,13.0
0,High Churn Risk,0,5.0,4,3.0,2.0,151.57,3.0,3.0,1,17.0
1,Premium Customers,1,1.0,4,2.0,1.0,152.16,1.0,3.0,0,16.0
1,Premium Customers,0,3.0,2,2.0,2.0,147.01,3.0,3.0,0,17.0
1,Premium Customers,0,9.0,4,2.0,2.0,190.4,1.0,4.0,0,20.0
1,Premium Customers,0,1.0,4,2.0,1.0,163.16,5.0,3.0,0,12.0
1,Premium Customers,0,2.0,2,2.0,2.0,177.53,8.0,4.0,0,17.0
1,Premium Customers,0,23.0,3,2.0,2.0,170.0,1.0,3.0,0,25.0
2,Loyal Customers,0,25.0,2,2.0,1.0,174.36,8.0,3.0,0,12.0
1,Premium Customers,0,10.0,3,3.0,2.0,150.43,3.0,4.0,0,14.0
0,High Churn Risk,1,1.0,2,2.0,2.0,178.04,5.0,4.0,1,14.0
2,Loyal Customers,0,29.0,2,2.0,1.0,291.59,3.0,4.0,1,14.0
0,High Churn Risk,0,1.0,3,2.0,1.0,167.6,4.0,4.0,1,13.0
1,Premium Customers,0,4.0,4,2.0,2.0,149.76,1.0,4.0,0,19.0
1,Premium Customers,1,1.0,5,2.0,1.0,156.02,5.0,4.0,0,23.0
1,Premium Customers,0,1.0,4,2.0,2.0,147.44,3.0,3.0,0,14.0
3,Discount Seekers,0,10.0,3,10.0,10.0,200.96,1.0,4.0,0,14.0
0,High Churn Risk,1,1.0,2,2.0,2.0,147.85,1.0,3.0,1,24.0
3,Discount Seekers,0,11.0,5,13.0,4.0,155.34,18.0,4.0,0,13.0
1,Premium Customers,0,14.0,4,2.0,1.0,182.15,4.0,3.0,0,13.0
1,Premium Customers,0,16.0,5,2.0,2.0,150.76,3.0,4.0,0,17.0
0,High Churn Risk,0,11.0,4,2.0,1.0,166.97,2.0,3.0,1,13.0
2,Loyal Customers,0,17.0,4,4.0,1.0,268.36,10.0,3.0,0,12.0
1,Premium Customers,0,14.0,3,2.0,2.0,159.48,1.0,4.0,0,23.0
2,Loyal Customers,0,28.0,5,2.0,2.0,319.06,3.0,3.0,0,15.0
1,Premium Customers,0,8.0,3,2.0,2.0,190.38,3.0,4.0,0,16.0
3,Discount Seekers,0,5.0,5,4.0,4.0,168.06,13.0,3.0,0,13.0
1,Premium Customers,0,17.0,2,2.0,1.0,147.58,3.0,4.0,0,21.0
0,High Churn Risk,0,17.0,3,2.0,1.0,170.22,3.0,4.0,1,15.0
0,High Churn Risk,0,1.0,2,2.0,1.0,169.87,4.0,3.0,1,12.0
3,Discount Seekers,0,11.0,3,11.0,4.0,169.49,8.0,4.0,1,16.0
1,Premium Customers,0,5.0,5,4.0,1.0,147.18,3.0,4.0,0,13.0
2,Loyal Customers,0,13.0,3,2.0,1.0,316.97,7.0,3.0,1,15.0
2,Loyal Customers,0,30.0,5,2.0,3.0,257.12,8.0,3.0,0,12.0
3,Discount Seekers,0,4.0,3,5.0,4.0,190.77,5.0,3.0,0,12.0
2,Loyal Customers,0,15.0,5,2.0,2.0,208.92,8.0,3.0,0,17.0
1,Premium Customers,0,2.0,5,2.0,1.0,170.58,9.0,4.0,0,13.0
1,Premium Customers,1,1.0,5,2.0,2.0,165.31,3.0,4.0,0,14.0
2,Loyal Customers,0,26.0,3,2.0,1.0,204.69,5.0,3.0,1,15.0
1,Premium Customers,0,19.0,2,2.0,2.0,151.54,3.0,4.0,0,22.0
2,Loyal Customers,0,26.0,2,2.0,1.0,290.55,5.0,2.0,0,14.0
1,Premium Customers,0,16.0,3,2.0,2.0,170.56,3.0,4.0,0,12.0
1,Premium Customers,0,4.0,2,2.0,1.0,185.91,3.0,3.0,0,21.0
2,Loyal Customers,0,31.0,5,12.0,1.0,320.66,11.0,3.0,0,15.0
2,Loyal Customers,0,20.0,3,2.0,1.0,173.1,9.0,3.0,0,15.0
1,Premium Customers,0,16.0,2,2.0,1.0,170.23,5.0,3.0,0,12.0
0,High Churn Risk,1,1.0,4,2.0,2.0,157.02,5.0,4.0,1,17.0
1,Premium Customers,1,1.0,3,2.0,2.0,148.51,1.0,3.0,0,17.0
0,High Churn Risk,0,12.0,2,2.0,2.0,142.02,1.0,3.0,1,24.0
2,Loyal Customers,0,14.0,3,2.0,1.0,305.41,13.0,4.0,0,15.0
1,Premium Customers,0,1.0,2,2.0,2.0,153.86,3.0,3.0,0,23.0
1,Premium Customers,0,4.0,2,2.0,1.0,145.97,5.0,3.0,0,16.0
1,Premium Customers,0,3.0,3,2.0,2.0,244.35000000000002,8.0,4.0,0,19.0
1,Premium Customers,1,1.0,4,2.0,1.0,150.46,2.0,4.0,0,17.0
1,Premium Customers,1,1.0,2,2.0,2.0,150.64,1.0,3.0,0,13.0
3,Discount Seekers,0,4.0,5,8.0,3.0,209.12,9.0,4.0,0,12.0
2,Loyal Customers,0,31.0,2,2.0,1.0,266.18,1.0,3.0,0,13.0
3,Discount Seekers,0,24.0,3,16.0,12.0,295.46,8.0,3.0,0,15.0
3,Discount Seekers,0,4.0,2,7.0,6.0,150.64,8.0,3.0,0,15.0
3,Discount Seekers,0,31.0,5,14.0,14.0,227.66,3.0,4.0,0,20.0
2,Loyal Customers,0,21.0,2,2.0,1.0,175.7,5.0,4.0,0,14.0
2,Loyal Customers,0,20.0,3,2.0,1.0,303.61,2.0,3.0,0,15.0
1,Premium Customers,0,9.0,3,5.0,3.0,167.3,4.0,3.0,0,16.0
2,Loyal Customers,0,28.0,3,2.0,2.0,162.8,1.0,3.0,0,12.0
3,Discount Seekers,0,8.0,3,6.0,6.0,152.68,8.0,4.0,0,13.0
0,High Churn Risk,0,20.0,2,2.0,2.0,215.71,3.0,4.0,1,20.0
1,Premium Customers,0,5.0,4,2.0,2.0,231.48000000000002,9.0,3.0,0,26.0
